,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
patA,1.8145685641425762,9.0,3212852.0,"putrescine:2-oxoglutaric acid aminotransferase, PLP-dependent",b3073,['PTRCTA']
ygjH,1.902422888516441,9.0,3214336.0,putative tRNA binding protein; putative tRNA corner chaperone,b3074,
ebgR,1.7994622549292465,9.0,3215360.0,transcriptional repressor,b3075,
ebgA,1.7841488110187504,9.0,3215991.0,"evolved beta-D-galactosidase, alpha subunit",b3076,
ebgC,1.928486599788749,9.0,3219456.0,"evolved beta-D-galactosidase, beta subunit; cupin superfamily",b3077,
ygjI,1.9401335263889414,9.0,3219592.0,putative transporter,b3078,
ygjJ,1.8479981350085144,9.0,3221504.0,putative periplasmic protein,b3079,
ygjK,1.6144483800383076,9.0,3222246.0,alpha-glucosidase,b3080,
fadH,1.6564646464917532,9.0,3225023.0,"2,4-dienoyl-CoA reductase, NADH and FMN-linked",b3081,
higA,1.8760665856137393,9.0,3227086.0,antitoxinof the HigB-HigA toxin-antitoxin system,b3082,
higB,2.041428761674382,9.0,3227648.0,mRNA interferase toxin of the HigB-HigA toxin-antitoxin system,b3083,
rlmG,1.651973576393752,9.0,3228097.0,"23S rRNA m(2)G1835 methyltransferase, SAM-dependent",b3084,
ygjP,2.219955234900151,9.0,3229696.0,putative metal dependent hydrolase,b3085,
ygjQ,1.8787366095557272,9.0,3229898.0,DUF218 superfamily protein,b3086,
ygjR,1.7957809977837722,9.0,3230669.0,putative NAD(P)-dependent dehydrogenase,b3087,
alx,1.6697214206460307,9.0,3231938.0,putative membrane-bound redox modulator,b3088,
sstT,1.719175782051812,9.0,3233792.0,sodium:serine/threonine symporter,b3089,"['SERt4pp', 'THRt4pp']"
ygjV,1.8004180405241252,9.0,3234551.0,Imp-YgjV family inner membrane protein,b3090,
uxaA,1.623503513465179,9.0,3235840.0,altronate hydrolase,b3091,['ALTRH']
uxaC,1.7376654122046151,9.0,3236687.0,uronate isomerase,b3092,"['GUI1', 'GUI2']"
exuT,1.8027201049467938,9.0,3238462.0,hexuronate transporter,b3093,"['GLCURt2rpp', 'GALURt2rpp']"
exuR,1.843354064773606,9.0,3240010.0,hexuronate regulon transcriptional repressor; autorepressor,b3094,
yqjA,2.0823664573199787,9.0,3241131.0,general envelope maintenance protein; DedA family inner membrane protein; putative multidrug efflux transporter,b3095,
mzrA,2.0465371385883397,9.0,3241984.0,modulator of EnvZ/OmpR regulon,b3096,
yqjC,2.2073726245660508,9.0,3242327.0,DUF1090 family putative periplasmic protein,b3097,
yqjD,1.7925512924397433,9.0,3243008.0,membrane-anchored ribosome-binding protein,b3098,
yqjE,1.9393562377127485,9.0,3243041.0,DUF1469 family inner membrane protein,b3099,
yqjK,1.7976176794128755,9.0,3243520.0,uncharacterized protein,b3100,
yqjF,1.7266030791281466,9.0,3244032.0,putative quinol oxidase subunit,b3101,
yqjG,1.9903656993024843,9.0,3244382.0,putative S-transferase,b3102,
yhaH,1.665286348505349,9.0,3245662.0,DUF805 family inner membrane protein,b3103,
yhaI,1.9518208386676128,9.0,3246269.0,DUF805 family inner membrane protein,b3104,
yhaJ,1.475717891372264,9.0,3246676.0,LysR family putative transcriptional regulator,b3105,
yhaK,1.7119533554426096,9.0,3248128.0,redox-sensitive bicupin,b3106,
yhaL,2.003053836176466,9.0,3248401.0,uncharacterized protein,b3107,
yhaM,1.7089427345540888,9.0,3248699.0,putative L-serine dehydratase alpha chain,b4470,
yhaO,1.8878471786183544,9.0,3250176.0,putative transporter,b3110,
tdcG,1.7602047582181228,9.0,3252224.0,"L-serine dehydratase 3, anaerobic",b4471,['SERD_L']
tdcF,2.0990913848056705,9.0,3253079.0,putative reactive intermediate deaminase,b3113,
tdcE,1.7908924542374383,9.0,3253482.0,pyruvate formate-lyase 4/2-ketobutyrate formate-lyase,b3114,"['PFL', 'OBTFL']"
tdcD,1.8227358058523182,9.0,3256320.0,"propionate kinase/acetate kinase C, anaerobic",b3115,"['ACKr', 'PPAKr']"
tdcC,1.9681368448751508,9.0,3258368.0,L-threonine/L-serine transporter,b3116,"['SERt2rpp', 'THRt2rpp']"
tdcB,1.777071783392896,9.0,3258397.0,"L-threonine dehydratase, catabolic",b3117,['THRD_L']
tdcA,1.977779177748481,9.0,3260416.0,tdc operon transcriptional activator,b3118,
tdcR,2.2547288016695566,9.0,3260928.0,L-threonine dehydratase operon activator protein,b3119,
yhaB,1.924914061450092,9.0,3261212.0,uncharacterized protein,b3120,
yhaC,2.0374351988534265,9.0,3262464.0,pentapetide repeats-related protein,b3121,
garK,1.7183702466762547,9.0,3264512.0,glycerate kinase I,b3124,['GLYCK2']
garR,1.7340737786858338,9.0,3265225.0,tartronate semialdehyde reductase,b3125,['TRSARr']
garL,1.7768579457226543,9.0,3266560.0,alpha-dehydro-beta-deoxy-D-glucarate aldolase,b3126,['GLCRAL']
garP,1.879638564818752,9.0,3266931.0,putative (D)-galactarate transporter,b3127,"['GALCTt2rpp', 'GLYCAt2rpp', 'GLCRt2rpp']"
garD,1.6263898102521548,9.0,3268640.0,D-galactarate dehydrogenase,b3128,['GALCTD']
prlF,1.704088571412935,9.0,3270656.0,antitoxin of the SohA(PrlF)-YhaV toxin-antitoxin system,b3129,
yhaV,2.000714644978745,9.0,3270695.0,toxin of the SohB(PrlF)-YhaV toxin-antitoxin system,b3130,
agaR,2.020131076178274,9.0,3271214.0,transcriptional repressor of the aga regulon,b3131,
kbaZ,1.7741500597518387,9.0,3272704.0,"tagatose 6-phosphate aldolase 1, kbaZ subunit",b3132,['TGBPA']
agaV,2.032695416731007,9.0,3273575.0,N-acetylgalactosamine-specific enzyme IIB component of PTS,b3133,
agaA,1.7432795561746257,9.0,3274752.0,No_gene_product,b3135,
agaS,1.6485818240953118,9.0,3275334.0,tagatose-6-phosphate ketose/aldose isomerase,b3136,
kbaY,1.8789713614330275,9.0,3276800.0,"tagatose 6-phosphate aldolase 1, kbaY subunit",b3137,['TGBPA']
agaB,2.415271122186181,9.0,3277528.0,N-acetylgalactosamine-specific enzyme IIB component of PTS,b3138,
agaC,1.9736374034730546,9.0,3278043.0,N-acetylgalactosamine-specific enzyme IIC component of PTS,b3139,
agaD,1.9724454056714715,9.0,3278848.0,N-acetylgalactosamine-specific enzyme IID component of PTS,b3140,
agaI,1.8454766626159076,9.0,3279628.0,galactosamine-6-phosphate isomerase,b3141,
yraH,1.9037711831643565,9.0,3280896.0,putative fimbrial-like adhesin protein,b3142,
yraI,1.8285898568931829,9.0,3281448.0,putative periplasmic pilin chaperone,b3143,
yraJ,2.063088570413979,9.0,3282172.0,putative outer membrane protein,b3144,
yraK,1.920863736829061,9.0,3284992.0,putative fimbrial-like adhesin protein,b3145,
rsmI,1.7809801493402282,9.0,3285833.0,"16S rRNA C1402 2'-O-ribose methyltransferase, SAM-dependent",b3146,
lpoA,1.6890595872850211,9.0,3286758.0,OM lipoprotein stimulator of MrcA transpeptidase,b3147,
yraN,2.053449430187736,9.0,3289088.0,UPF0102 family protein,b3148,
diaA,1.79592686828275,9.0,3289167.0,DnaA initiator-associating factor for replication initiation,b3149,
yraP,1.5297542656107763,9.0,3289767.0,outer membrane lipoprotein,b3150,
yraQ,1.4960959912631635,9.0,3291136.0,putative inner membrane permease,b3151,
yraR,1.6937682494178927,9.0,3291569.0,putative nucleoside-diphosphate-sugar epimerase,b3152,
yhbO,1.8065462132750922,9.0,3292332.0,stress-resistance protein,b3153,
yhbP,2.1594083699014166,9.0,3293184.0,UPF0306 family protein,b3154,
yhbQ,1.8174112878147124,9.0,3293324.0,GIY-YIG nuclease superfamily protein,b3155,
yhbS,1.5279523869464269,9.0,3293613.0,GNAT family putative N-acetyltransferase,b3156,
yhbT,2.2413171681728663,9.0,3294110.0,SCP-2 sterol transfer family protein,b3157,
yhbU,1.7622454287572409,9.0,3295232.0,U32 peptidase family protein,b3158,
yhbV,1.5333248420497032,9.0,3295847.0,U32 peptidase family protein,b3159,
yhbW,1.7787698249816726,9.0,3297280.0,putative luciferase-like monooxygenase,b3160,
mtr,1.7777448968712124,9.0,3297931.0,tryptophan transporter of high affinity,b3161,"['TRPt2rpp', 'INDOLEt2rpp']"
deaD,1.8293350874170813,9.0,3299329.0,ATP-dependent RNA helicase,b3162,
yrbN,1.963629228694547,9.0,3301248.0,uncharacterized protein,b4685,
nlpI,1.7951328778644555,9.0,3301398.0,lipoprotein involved in osmotic sensitivity and filamentation,b3163,
pnp,1.818753390153552,9.0,3302391.0,polynucleotide phosphorylase/polyadenylase,b3164,
rpsO,1.8903288498737298,9.0,3304960.0,30S ribosomal subunit protein S15,b3165,
truB,1.8078998573851381,9.0,3305472.0,tRNA pseudouridine synthase B: tRNA pseudouridine(55) synthase and putative tmRNA pseudouridine(342) synthase,b3166,
rbfA,1.846159388095724,9.0,3306135.0,30s ribosome binding factor,b3167,
infB,1.8367899135116186,9.0,3306700.0,translation initiation factor IF-2,b3168,
nusA,1.9003997545349856,9.0,3309568.0,transcription termination/antitermination L factor,b3169,
rimP,1.9190224186833393,9.0,3310912.0,ribosome maturation factor for 30S subunits,b3170,
argG,1.7093415058242583,9.0,3311995.0,argininosuccinate synthetase,b3172,['ARGSS']
yhbX,1.9363651449245378,9.0,3313346.0,"putative EptAB family phosphoethanolamine transferase, inner membrane protein",b3173,
secG,2.153938626757843,9.0,3315712.0,preprotein translocase membrane subunit,b3175,
glmM,1.754678400010131,9.0,3316091.0,phosphoglucosamine mutase,b3176,['PGAMT']
folP,1.9944626617309138,9.0,3317760.0,"7,8-dihydropteroate synthase",b3177,['DHPS2']
ftsH,1.9047975417598797,9.0,3318359.0,"protease, ATP-dependent zinc-metallo",b3178,
rlmE,2.111891379545344,9.0,3320393.0,"23S rRNA U2552 2'-O-ribose methyltransferase, SAM-dependent",b3179,
yhbY,2.090214153863887,9.0,3321344.0,RNA binding protein associated with pre-50S ribosomal subunits,b3180,
greA,2.2688988769660474,9.0,3321856.0,transcript cleavage factor,b3181,
dacB,1.722608781492986,9.0,3322321.0,D-alanyl-D-alanine carboxypeptidase,b3182,"['MDDEP3pp', 'MDDCP2pp', 'MDDCP3pp', 'MDDCP5pp', 'MDDCP4pp', 'MDDEP2pp', 'MDDEP1pp', 'MDDCP1pp', 'MDDEP4pp']"
obgE,1.946841907912908,9.0,3323940.0,GTPase involved in cell partioning and DNA repair,b3183,
yhbE,2.1251598634186912,9.0,3325952.0,EamA family inner membrane putative transporter,b3184,
rpmA,2.174572798304901,9.0,3326464.0,50S ribosomal subunit protein L27,b3185,
rplU,1.7867588585034855,9.0,3326498.0,50S ribosomal subunit protein L21,b3186,
ispB,1.8162092364929843,9.0,3328000.0,octaprenyl diphosphate synthase,b3187,['OCTDPS']
sfsB,1.5835883051738848,9.0,3328512.0,malPQ operon transcriptional activator,b3188,
murA,1.7075701674762538,9.0,3328593.0,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,b3189,['UAGCVT']
ibaG,1.8251065510677318,9.0,3330048.0,acid stress protein; putative BolA family transcriptional regulator,b3190,
mlaB,2.056218418869674,9.0,3330560.0,"ABC transporter maintaining OM lipid asymmetry, cytoplasmic STAS component",b3191,
mlaC,1.954824568604594,9.0,3330614.0,"ABC transporter maintaining OM lipid asymmetry, periplasmic binding protein",b3192,
mlaD,1.6563102382510946,9.0,3331268.0,OM lipid asymmetry maintenance protein; membrane-anchored ABC family periplasmic binding protein,b3193,
mlaE,1.6870611164172349,9.0,3332096.0,"ABC transporter maintaining OM lipid asymmetry, inner membrane permease protein",b3194,
mlaF,1.6878343363804806,9.0,3332614.0,"ABC transporter maintaining OM lipid asymmetry, ATP-binding protein",b3195,
yrbG,1.884683017519452,9.0,3334144.0,putative calcium/sodium:proton antiporter,b3196,['CAt6pp']
kdsD,2.0106392710037824,9.0,3334624.0,D-arabinose 5-phosphate isomerase,b3197,['A5PISO']
kdsC,1.7591946133274168,9.0,3336192.0,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,b3198,['KDOPP']
lptC,1.8961769811169307,9.0,3336194.0,periplasmic membrane-anchored LPS-binding protein; LPS export protein,b3199,"['ECA4COLIPAabctex', 'ACOLIPAabctex', 'O16A4COLIPAabctex', 'CLIPAabctex', 'ENLIPAabctex', 'LIPAabctex', 'COLIPAabctex', 'K2L4Aabctex', 'COLIPAPabctex']"
lptA,2.004716280235223,9.0,3336738.0,lipopolysaccharide export ABC transporter periplasmic binding protein; Lipid A binding protein; LPS export and assembly protein,b3200,"['ECA4COLIPAabctex', 'ACOLIPAabctex', 'O16A4COLIPAabctex', 'CLIPAabctex', 'ENLIPAabctex', 'LIPAabctex', 'COLIPAabctex', 'K2L4Aabctex', 'COLIPAPabctex']"
lptB,1.5484475473400467,9.0,3337302.0,lipopolysaccharide export ABC transporter ATPase,b3201,"['ECA4COLIPAabctex', 'ACOLIPAabctex', 'O16A4COLIPAabctex', 'CLIPAabctex', 'ENLIPAabctex', 'LIPAabctex', 'COLIPAabctex', 'K2L4Aabctex', 'COLIPAPabctex']"
rpoN,1.7462089067863231,9.0,3338075.0,"RNA polymerase, sigma 54 (sigma N) factor",b3202,
hpf,1.9319498716622612,9.0,3339776.0,ribosome hibernation promoting factor HPF; stabilizes 100S dimers,b3203,
ptsN,1.8883330857213871,9.0,3340288.0,sugar-specific enzyme IIA component of PTS,b3204,
yhbJ,2.057662064981248,9.0,3340473.0,"adaptor protein for GlmZ/GlmY sRNA decay, glucosamine-6-phosphate-regulated; NTPase",b3205,
npr,1.9494682669687184,9.0,3341324.0,phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr),b3206,
yrbL,1.858036950696671,9.0,3342336.0,Mg(2+)-starvation-stimulated protein,b3207,
mtgA,1.7558927401133704,9.0,3342439.0,biosynthetic peptidoglycan transglycosylase,b3208,
elbB,1.8779571140419677,9.0,3343164.0,isoprenoid biosynthesis protein with amidotransferase-like domain,b3209,
arcB,1.8574847787151154,9.0,3344047.0,"aerobic respiration control sensor histidine protein kinase, cognate to two-component response regulators ArcA and RssB",b3210,
yhcC,1.7276471744070947,9.0,3346479.0,"putative Fe-S oxidoreductase, Radical SAM superfamily protein",b3211,
gltD,1.6775856461484684,9.0,3352556.0,"glutamate synthase, 4Fe-4S protein, small subunit",b3213,['GLUSy']
gltF,1.7546305194107676,9.0,3354624.0,periplasmic protein,b3214,
yhcA,1.9882772095161474,9.0,3355470.0,putative periplasmic chaperone protein,b3215,
yhcD,1.8607086988149764,9.0,3356165.0,putative outer membrane fimbrial subunit usher protein,b3216,
yrdF,1.3819360733508532,10.0,3397853.0,No_gene_product,b4697,
yrdE,1.5168857338378667,10.0,3397996.0,No_gene_product,b4646,
acrS,1.475991101929973,11.0,3406161.0,acrAB operon transcriptional repressor,b3264,
yhdN,1.5570297476498334,12.0,3432499.0,DUF1992 family protein,b3293,
rpsM,1.4129315672941973,12.0,3435473.0,30S ribosomal subunit protein S13,b3298,
rpmD,1.3712846361392506,12.0,3438080.0,50S ribosomal subunit protein L30,b3302,
rpsN,1.399192017917384,12.0,3440128.0,30S ribosomal subunit protein S14,b3307,
rpsQ,1.4632562598651688,12.0,3441672.0,30S ribosomal subunit protein S17,b3311,
rpsS,1.4677321373622503,12.0,3443712.0,30S ribosomal subunit protein S19,b3316,
rplB,1.3581443640871327,12.0,3443901.0,50S ribosomal subunit protein L2,b3317,
bfr,1.3556427696637128,13.0,3459607.0,"bacterioferritin, iron storage and detoxification protein",b3336,
slyX,1.368018746748636,14.0,3470998.0,phi X174 lysis protein,b3348,
nirD,1.5001941346482572,15.0,3489909.0,nitrite reductase (NADH) small subunit,b3366,['NTRIR2x']
yhgN,1.3852396480829994,16.0,3568430.0,UPF0056 family inner membrane protein,b3434,
yrhC,1.4529881786518954,17.0,3617246.0,No_gene_product,b4552,
gadE,1.3897787411607663,18.0,3651725.0,gad regulon transcriptional activator,b3512,
rpmB,1.5520480522320848,19.0,3804797.0,50S ribosomal subunit protein L28,b3637,
ivbL,1.5786196972267539,20.0,3846249.0,ilvB operon leader peptide,b3672,
ytjA,1.3623786274439458,21.0,4601944.0,uncharacterized protein,b4568,
