,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
ygiL,2.1949343887631927,43.0,3178772.0,putative fimbrial-like adhesin protein,b3043,
yqiH,2.191250163894848,43.0,3183239.0,putative periplasmic pilin chaperone,b3047,
yqiI,2.55269032614374,43.0,3184640.0,fimbrial protein,b3048,
glgS,2.16824173021689,43.0,3185152.0,motility and biofilm regulator,b3049,
yqiJ,2.137275278748764,43.0,3185566.0,DUF1449 family inner membrane protein,b3050,
yqiK,1.8264038098081858,43.0,3186688.0,"PHB family membrane protein, function unknown",b3051,
ibsD,1.9421026223996833,43.0,3188124.0,toxic membrane protein,b4664,
ibsE,1.7137675595594106,43.0,3188499.0,toxic membrane protein,b4666,
hldE,1.5744342952552506,43.0,3188678.0,heptose 7-phosphate kinase and heptose 1-phosphate adenyltransferase,b3052,"['GMHEPK', 'GMHEPAT']"
glnE,1.5606996024709119,43.0,3190159.0,fused deadenylyltransferase/adenylyltransferase for glutamine synthetase,b3053,
ygiF,1.617803909284564,43.0,3193022.0,inorganic triphosphatase,b3054,
ygiM,1.737624020853812,43.0,3194880.0,SH3 domain protein,b3055,
cca,1.6151187574200527,43.0,3195249.0,fused tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase and phosphatase,b3056,
bacA,1.7677956078184802,43.0,3196928.0,undecaprenyl pyrophosphate phosphatase,b3057,"['UDCPDP', 'UDCPDPpp']"
folB,1.8176229874982857,43.0,3197579.0,dihydroneopterin aldolase and dihydroneopterin triphosphate 2'-epimerase,b3058,"['DHNPA2r', 'DHNPTE']"
plsY,1.6524023591652308,43.0,3198052.0,putative glycerol-3-phosphate acyltransferase,b3059,"['APG3PAT141', 'APG3PAT180', 'APG3PAT140', 'APG3PAT161', 'APG3PAT181', 'APG3PAT160', 'APG3PAT120']"
ttdR,1.8040546397796697,43.0,3198976.0,transcriptional activator of ttdABT,b3060,
ttdA,1.671303648877143,43.0,3199821.0,"L-tartrate dehydratase, alpha subunit",b3061,['TARTD']
ttdB,1.472012580562058,43.0,3201024.0,"L-tartrate dehydratase, beta subunit",b3062,['TARTD']
tsaD,1.6015537844626033,43.0,3203072.0,tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein; glycation binding protein,b3064,
rpsU,1.6204464693853753,43.0,3204139.0,30S ribosomal subunit protein S21,b3065,
dnaG,1.5844183736097521,43.0,3204465.0,DNA primase,b3066,
rpoD,1.7016556003155296,43.0,3206405.0,"RNA polymerase, sigma 70 (sigma D) factor",b3067,
mug,1.7297255982542101,43.0,3208325.0,G/U mismatch-specific DNA glycosylase; xanthine DNA glycosylase,b3068,
yqjH,1.6423343008843208,43.0,3209216.0,putative siderophore interacting protein,b3070,
yqjI,1.6522839616041107,43.0,3210137.0,PadR family putative transcriptional regulator,b3071,
aer,1.6118028504488882,43.0,3211264.0,fused signal transducer for aerotaxis sensory component/methyl accepting chemotaxis component,b3072,
patA,1.444204643866468,43.0,3212852.0,"putrescine:2-oxoglutaric acid aminotransferase, PLP-dependent",b3073,['PTRCTA']
ygjH,1.5106845532408255,43.0,3214336.0,putative tRNA binding protein; putative tRNA corner chaperone,b3074,
ebgR,1.602409638205655,43.0,3215360.0,transcriptional repressor,b3075,
ebgA,1.619364688310508,43.0,3215991.0,"evolved beta-D-galactosidase, alpha subunit",b3076,
ebgC,1.7315446949880005,43.0,3219456.0,"evolved beta-D-galactosidase, beta subunit; cupin superfamily",b3077,
ygjI,1.7198023724550464,43.0,3219592.0,putative transporter,b3078,
ygjJ,1.7043359439408965,43.0,3221504.0,putative periplasmic protein,b3079,
ygjK,1.6094749644692692,43.0,3222246.0,alpha-glucosidase,b3080,
fadH,1.5105086706034625,43.0,3225023.0,"2,4-dienoyl-CoA reductase, NADH and FMN-linked",b3081,
higA,1.7093252176199931,43.0,3227086.0,antitoxinof the HigB-HigA toxin-antitoxin system,b3082,
higB,1.9233978520171635,43.0,3227648.0,mRNA interferase toxin of the HigB-HigA toxin-antitoxin system,b3083,
rlmG,1.5354547271082228,43.0,3228097.0,"23S rRNA m(2)G1835 methyltransferase, SAM-dependent",b3084,
ygjP,1.740944874017636,43.0,3229696.0,putative metal dependent hydrolase,b3085,
ygjQ,1.6593744190789788,43.0,3229898.0,DUF218 superfamily protein,b3086,
ygjR,1.869700503934081,43.0,3230669.0,putative NAD(P)-dependent dehydrogenase,b3087,
alx,1.6290378683621802,43.0,3231938.0,putative membrane-bound redox modulator,b3088,
sstT,1.6309592380202236,43.0,3233792.0,sodium:serine/threonine symporter,b3089,"['SERt4pp', 'THRt4pp']"
ygjV,1.6200552714658631,43.0,3234551.0,Imp-YgjV family inner membrane protein,b3090,
uxaA,1.635398103635324,43.0,3235840.0,altronate hydrolase,b3091,['ALTRH']
uxaC,1.471720895583259,43.0,3236687.0,uronate isomerase,b3092,"['GUI1', 'GUI2']"
exuT,1.6612745066184806,43.0,3238462.0,hexuronate transporter,b3093,"['GLCURt2rpp', 'GALURt2rpp']"
exuR,1.7128278293589139,43.0,3240010.0,hexuronate regulon transcriptional repressor; autorepressor,b3094,
yqjA,1.5916704729873201,43.0,3241131.0,general envelope maintenance protein; DedA family inner membrane protein; putative multidrug efflux transporter,b3095,
mzrA,1.8965667713312622,43.0,3241984.0,modulator of EnvZ/OmpR regulon,b3096,
yqjC,1.955043519457905,43.0,3242327.0,DUF1090 family putative periplasmic protein,b3097,
yqjD,1.5538109112595402,43.0,3243008.0,membrane-anchored ribosome-binding protein,b3098,
yqjE,1.6917087720848127,43.0,3243041.0,DUF1469 family inner membrane protein,b3099,
yqjK,1.6839767911209094,43.0,3243520.0,uncharacterized protein,b3100,
yqjF,1.678031383562347,43.0,3244032.0,putative quinol oxidase subunit,b3101,
yqjG,1.6498719585459225,43.0,3244382.0,putative S-transferase,b3102,
yhaH,1.8448991435265885,43.0,3245662.0,DUF805 family inner membrane protein,b3103,
yhaI,2.244725795116423,43.0,3246269.0,DUF805 family inner membrane protein,b3104,
yhaJ,1.586876771427696,43.0,3246676.0,LysR family putative transcriptional regulator,b3105,
yhaK,1.7663471877068129,43.0,3248128.0,redox-sensitive bicupin,b3106,
yhaL,1.4953862547940928,43.0,3248401.0,uncharacterized protein,b3107,
yhaM,1.6582905907302372,43.0,3248699.0,putative L-serine dehydratase alpha chain,b4470,
yhaO,1.6684688061489639,43.0,3250176.0,putative transporter,b3110,
tdcG,1.7135895860004238,43.0,3252224.0,"L-serine dehydratase 3, anaerobic",b4471,['SERD_L']
tdcF,1.6945539351983792,43.0,3253079.0,putative reactive intermediate deaminase,b3113,
tdcE,1.6981713055364915,43.0,3253482.0,pyruvate formate-lyase 4/2-ketobutyrate formate-lyase,b3114,"['PFL', 'OBTFL']"
tdcD,1.7776946754515663,43.0,3256320.0,"propionate kinase/acetate kinase C, anaerobic",b3115,"['ACKr', 'PPAKr']"
tdcC,1.716936396730345,43.0,3258368.0,L-threonine/L-serine transporter,b3116,"['SERt2rpp', 'THRt2rpp']"
tdcB,1.977438463565774,43.0,3258397.0,"L-threonine dehydratase, catabolic",b3117,['THRD_L']
tdcA,2.206967593111218,43.0,3260416.0,tdc operon transcriptional activator,b3118,
tdcR,2.4790538975402527,43.0,3260928.0,L-threonine dehydratase operon activator protein,b3119,
yhaB,2.374137196844715,43.0,3261212.0,uncharacterized protein,b3120,
yhaC,2.759149480828246,43.0,3262464.0,pentapetide repeats-related protein,b3121,
garK,1.5507690168370598,43.0,3264512.0,glycerate kinase I,b3124,['GLYCK2']
garR,1.8005912529203547,43.0,3265225.0,tartronate semialdehyde reductase,b3125,['TRSARr']
garL,1.633760598040443,43.0,3266560.0,alpha-dehydro-beta-deoxy-D-glucarate aldolase,b3126,['GLCRAL']
garP,1.6941529243528575,43.0,3266931.0,putative (D)-galactarate transporter,b3127,"['GALCTt2rpp', 'GLYCAt2rpp', 'GLCRt2rpp']"
garD,1.6956356684783103,43.0,3268640.0,D-galactarate dehydrogenase,b3128,['GALCTD']
prlF,1.8554056858096242,43.0,3270656.0,antitoxin of the SohA(PrlF)-YhaV toxin-antitoxin system,b3129,
yhaV,2.0511966136236173,43.0,3270695.0,toxin of the SohB(PrlF)-YhaV toxin-antitoxin system,b3130,
agaR,1.8506570783073641,43.0,3271214.0,transcriptional repressor of the aga regulon,b3131,
kbaZ,1.6473061673146034,43.0,3272704.0,"tagatose 6-phosphate aldolase 1, kbaZ subunit",b3132,['TGBPA']
agaV,1.556035930710088,43.0,3273575.0,N-acetylgalactosamine-specific enzyme IIB component of PTS,b3133,
agaA,1.5811880977676869,43.0,3274752.0,No_gene_product,b3135,
agaS,1.5945209453358484,43.0,3275334.0,tagatose-6-phosphate ketose/aldose isomerase,b3136,
kbaY,1.7773108453294486,43.0,3276800.0,"tagatose 6-phosphate aldolase 1, kbaY subunit",b3137,['TGBPA']
agaB,1.9711884112273568,43.0,3277528.0,N-acetylgalactosamine-specific enzyme IIB component of PTS,b3138,
agaC,1.71192568100518,43.0,3278043.0,N-acetylgalactosamine-specific enzyme IIC component of PTS,b3139,
agaD,1.9121756810208512,43.0,3278848.0,N-acetylgalactosamine-specific enzyme IID component of PTS,b3140,
agaI,1.6817999990276127,43.0,3279628.0,galactosamine-6-phosphate isomerase,b3141,
yraH,2.0025451168127417,43.0,3280896.0,putative fimbrial-like adhesin protein,b3142,
yraI,2.078231347641517,43.0,3281448.0,putative periplasmic pilin chaperone,b3143,
yraJ,1.920927010521243,43.0,3282172.0,putative outer membrane protein,b3144,
yraK,2.07899436929861,43.0,3284992.0,putative fimbrial-like adhesin protein,b3145,
lpoA,1.6227575873977433,43.0,3286758.0,OM lipoprotein stimulator of MrcA transpeptidase,b3147,
yraN,1.6915513245226703,43.0,3289088.0,UPF0102 family protein,b3148,
diaA,1.7963943832393807,43.0,3289167.0,DnaA initiator-associating factor for replication initiation,b3149,
yraP,1.6502587812585987,43.0,3289767.0,outer membrane lipoprotein,b3150,
yraQ,1.5211512850618873,43.0,3291136.0,putative inner membrane permease,b3151,
yraR,1.7855825155195408,43.0,3291569.0,putative nucleoside-diphosphate-sugar epimerase,b3152,
yhbO,1.7031282819465137,43.0,3292332.0,stress-resistance protein,b3153,
yhbP,1.6008792766080853,43.0,3293184.0,UPF0306 family protein,b3154,
yhbQ,1.7049752785766588,43.0,3293324.0,GIY-YIG nuclease superfamily protein,b3155,
yhbS,1.7050994952358036,43.0,3293613.0,GNAT family putative N-acetyltransferase,b3156,
yhbT,1.8019667433875084,43.0,3294110.0,SCP-2 sterol transfer family protein,b3157,
yhbU,1.6667747783706497,43.0,3295232.0,U32 peptidase family protein,b3158,
yhbV,1.7070341224896355,43.0,3295847.0,U32 peptidase family protein,b3159,
mtr,1.6743380355103343,43.0,3297931.0,tryptophan transporter of high affinity,b3161,"['TRPt2rpp', 'INDOLEt2rpp']"
deaD,1.5333639234175112,43.0,3299329.0,ATP-dependent RNA helicase,b3162,
yrbN,2.0681697333517888,43.0,3301248.0,uncharacterized protein,b4685,
nlpI,1.8834211414435265,43.0,3301398.0,lipoprotein involved in osmotic sensitivity and filamentation,b3163,
pnp,1.7396295060577411,43.0,3302391.0,polynucleotide phosphorylase/polyadenylase,b3164,
rpsO,1.7664602663687041,43.0,3304960.0,30S ribosomal subunit protein S15,b3165,
truB,1.8272163730312445,43.0,3305472.0,tRNA pseudouridine synthase B: tRNA pseudouridine(55) synthase and putative tmRNA pseudouridine(342) synthase,b3166,
rbfA,1.994267619087155,43.0,3306135.0,30s ribosome binding factor,b3167,
infB,1.6852060597621827,43.0,3306700.0,translation initiation factor IF-2,b3168,
nusA,1.7372000305598567,43.0,3309568.0,transcription termination/antitermination L factor,b3169,
rimP,1.7853674627915452,43.0,3310912.0,ribosome maturation factor for 30S subunits,b3170,
argG,1.7873911162403457,43.0,3311995.0,argininosuccinate synthetase,b3172,['ARGSS']
yhbX,2.0930033700865085,43.0,3313346.0,"putative EptAB family phosphoethanolamine transferase, inner membrane protein",b3173,
secG,1.919797461145907,43.0,3315712.0,preprotein translocase membrane subunit,b3175,
glmM,1.4648149011908609,43.0,3316091.0,phosphoglucosamine mutase,b3176,['PGAMT']
folP,1.6861053594922857,43.0,3317760.0,"7,8-dihydropteroate synthase",b3177,['DHPS2']
ftsH,1.6831322649028444,43.0,3318359.0,"protease, ATP-dependent zinc-metallo",b3178,
rlmE,1.924788218224459,43.0,3320393.0,"23S rRNA U2552 2'-O-ribose methyltransferase, SAM-dependent",b3179,
yhbY,1.823645283635721,43.0,3321344.0,RNA binding protein associated with pre-50S ribosomal subunits,b3180,
greA,1.9647038612864924,43.0,3321856.0,transcript cleavage factor,b3181,
dacB,1.722274326495802,43.0,3322321.0,D-alanyl-D-alanine carboxypeptidase,b3182,"['MDDEP3pp', 'MDDCP2pp', 'MDDCP3pp', 'MDDCP5pp', 'MDDCP4pp', 'MDDEP2pp', 'MDDEP1pp', 'MDDCP1pp', 'MDDEP4pp']"
obgE,1.5945317949442723,43.0,3323940.0,GTPase involved in cell partioning and DNA repair,b3183,
yhbE,1.6735683132283066,43.0,3325952.0,EamA family inner membrane putative transporter,b3184,
rpmA,1.6909091206546238,43.0,3326464.0,50S ribosomal subunit protein L27,b3185,
rplU,1.7621262342069008,43.0,3326498.0,50S ribosomal subunit protein L21,b3186,
ispB,1.61868638484923,43.0,3328000.0,octaprenyl diphosphate synthase,b3187,['OCTDPS']
sfsB,1.752450084304063,43.0,3328512.0,malPQ operon transcriptional activator,b3188,
murA,1.603157410427471,43.0,3328593.0,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,b3189,['UAGCVT']
ibaG,1.841064658999128,43.0,3330048.0,acid stress protein; putative BolA family transcriptional regulator,b3190,
mlaB,1.9852753552338018,43.0,3330560.0,"ABC transporter maintaining OM lipid asymmetry, cytoplasmic STAS component",b3191,
mlaC,1.7301912603830865,43.0,3330614.0,"ABC transporter maintaining OM lipid asymmetry, periplasmic binding protein",b3192,
mlaD,1.76537427890482,43.0,3331268.0,OM lipid asymmetry maintenance protein; membrane-anchored ABC family periplasmic binding protein,b3193,
mlaE,1.5681872531895629,43.0,3332096.0,"ABC transporter maintaining OM lipid asymmetry, inner membrane permease protein",b3194,
mlaF,1.5163029714154916,43.0,3332614.0,"ABC transporter maintaining OM lipid asymmetry, ATP-binding protein",b3195,
yrbG,1.7108721405917737,43.0,3334144.0,putative calcium/sodium:proton antiporter,b3196,['CAt6pp']
kdsD,1.741308874479154,43.0,3334624.0,D-arabinose 5-phosphate isomerase,b3197,['A5PISO']
kdsC,1.789806832266205,43.0,3336192.0,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,b3198,['KDOPP']
lptC,1.7926355395564377,43.0,3336194.0,periplasmic membrane-anchored LPS-binding protein; LPS export protein,b3199,"['ECA4COLIPAabctex', 'ACOLIPAabctex', 'O16A4COLIPAabctex', 'CLIPAabctex', 'ENLIPAabctex', 'LIPAabctex', 'COLIPAabctex', 'K2L4Aabctex', 'COLIPAPabctex']"
lptA,1.8839181793083988,43.0,3336738.0,lipopolysaccharide export ABC transporter periplasmic binding protein; Lipid A binding protein; LPS export and assembly protein,b3200,"['ECA4COLIPAabctex', 'ACOLIPAabctex', 'O16A4COLIPAabctex', 'CLIPAabctex', 'ENLIPAabctex', 'LIPAabctex', 'COLIPAabctex', 'K2L4Aabctex', 'COLIPAPabctex']"
lptB,1.6520599150390494,43.0,3337302.0,lipopolysaccharide export ABC transporter ATPase,b3201,"['ECA4COLIPAabctex', 'ACOLIPAabctex', 'O16A4COLIPAabctex', 'CLIPAabctex', 'ENLIPAabctex', 'LIPAabctex', 'COLIPAabctex', 'K2L4Aabctex', 'COLIPAPabctex']"
rpoN,1.6676909088931735,43.0,3338075.0,"RNA polymerase, sigma 54 (sigma N) factor",b3202,
hpf,1.534256889734892,43.0,3339776.0,ribosome hibernation promoting factor HPF; stabilizes 100S dimers,b3203,
ptsN,1.6671002145360385,43.0,3340288.0,sugar-specific enzyme IIA component of PTS,b3204,
yhbJ,1.7877182339065616,43.0,3340473.0,"adaptor protein for GlmZ/GlmY sRNA decay, glucosamine-6-phosphate-regulated; NTPase",b3205,
npr,1.9291832460191543,43.0,3341324.0,phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr),b3206,
yrbL,1.7407263423029602,43.0,3342336.0,Mg(2+)-starvation-stimulated protein,b3207,
mtgA,1.7482379938270263,43.0,3342439.0,biosynthetic peptidoglycan transglycosylase,b3208,
elbB,1.663255471539397,43.0,3343164.0,isoprenoid biosynthesis protein with amidotransferase-like domain,b3209,
arcB,1.6702231422440066,43.0,3344047.0,"aerobic respiration control sensor histidine protein kinase, cognate to two-component response regulators ArcA and RssB",b3210,
yhcC,1.6106411406329686,43.0,3346479.0,"putative Fe-S oxidoreductase, Radical SAM superfamily protein",b3211,
gltD,1.5135788696012442,43.0,3352556.0,"glutamate synthase, 4Fe-4S protein, small subunit",b3213,['GLUSy']
gltF,2.0683128592848927,43.0,3354624.0,periplasmic protein,b3214,
yhcA,2.110911907841059,43.0,3355470.0,putative periplasmic chaperone protein,b3215,
yhcD,2.035960877960456,43.0,3356165.0,putative outer membrane fimbrial subunit usher protein,b3216,
yhcF,1.5543150708617657,43.0,3360768.0,putative transcriptional regulator,b3219,
yhcH,1.3799440670559573,43.0,3362816.0,"DUF386 family protein, cupin superfamily",b3221,
mdh,1.3679566856624605,44.0,3377152.0,"malate dehydrogenase, NAD(P)-binding",b3236,['MDH']
yhcN,1.4031169911388577,44.0,3378896.0,"cadmium and peroxide resistance protein, stress-induced",b3238,
yhcO,1.30933392677639,44.0,3379215.0,putative barnase inhibitor,b3239,
yrdF,1.5037831430162987,45.0,3397853.0,No_gene_product,b4697,
yhdU,1.8545855869920398,46.0,3405979.0,putative membrane protein,b3263,
acrS,1.570676375780585,46.0,3406161.0,acrAB operon transcriptional repressor,b3264,
yhdV,1.3783825188278804,46.0,3411968.0,putative outer membrane protein,b3267,
yhdZ,1.42005145318984,46.0,3416064.0,putative amino acid ABC transporter ATPase,b3271,
yrdA,1.428516728699552,46.0,3422594.0,bacterial transferase hexapeptide domain protein,b3279,
yrdB,1.589215856833607,46.0,3423232.0,DUF1488 family protein,b3280,
yrdD,1.5250903402979772,46.0,3424778.0,"ssDNA-binding protein, function unknown",b3283,
smg,1.4601732606422184,46.0,3425349.0,DUF494 family putative periplasmic protein,b3284,
def,1.4691966486826606,46.0,3427048.0,peptide deformylase,b3287,
fmt,1.3755426925792889,46.0,3428352.0,10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase,b3288,['FMETTRS']
mscL,1.5392723983649594,46.0,3431382.0,"mechanosensitive channel protein, high conductance",b3291,
arfA,1.5547520132854291,46.0,3431936.0,alternate ribosome-rescue factor A,b4550,
yhdN,1.3641166867505754,46.0,3432499.0,DUF1992 family protein,b3293,
rplQ,1.3881377516920748,46.0,3432974.0,50S ribosomal subunit protein L17,b3294,
rplX,1.5271434829379973,47.0,3440811.0,50S ribosomal subunit protein L24,b3309,
rpsQ,1.5084042089823184,47.0,3441672.0,30S ribosomal subunit protein S17,b3311,
rplP,1.4211895858735666,47.0,3442117.0,50S ribosomal subunit protein L16,b3313,
rplB,1.3797307303880098,47.0,3443901.0,50S ribosomal subunit protein L2,b3317,
rpsJ,1.5000664352735669,47.0,3446317.0,30S ribosomal subunit protein S10,b3321,
gspB,1.6086102528967074,47.0,3446866.0,part of gsp divergon involved in type II protein secretion,b3322,
gspA,1.4112279073967466,47.0,3447287.0,"general secretory pathway component, cryptic",b3323,
gspM,1.3471641323172163,48.0,3458440.0,"general secretory pathway component, cryptic",b3334,
bfd,1.484590255651257,48.0,3460155.0,bacterioferritin-associated ferredoxin,b3337,
tufA,1.7534899316113284,48.0,3463503.0,translation elongation factor EF-Tu 1,b3339,
rpsG,1.3742937187687996,48.0,3467264.0,30S ribosomal subunit protein S7,b3341,
rpsL,1.4297379023704053,48.0,3467536.0,30S ribosomal subunit protein S12,b3342,
yheO,1.3913388506677733,48.0,3469312.0,putative PAS domain-containing DNA-binding transcriptional regulator,b3346,
fkpA,1.3865199336199263,48.0,3469965.0,FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase),b3347,
ppiA,1.3937454432261729,49.0,3485083.0,peptidyl-prolyl cis-trans isomerase A (rotamase A),b3363,
yhfL,1.5182961917204814,50.0,3492864.0,small lipoprotein,b3369,
yhfY,1.4146024591448547,51.0,3504418.0,PRD domain protein,b3382,
nudE,1.3505395576307995,52.0,3518947.0,adenosine nucleotide hydrolase; Ap3A/Ap2A/ADP-ribose/NADH hydrolase,b3397,['ADPRDP']
hslO,1.3755082996438746,52.0,3523132.0,heat shock protein Hsp33,b3401,
feoA,1.375064746958865,53.0,3533521.0,"ferrous iron transporter, protein A",b3408,
glpE,1.47687743951129,54.0,3554856.0,thiosulfate:cyanide sulfurtransferase (rhodanese),b3425,['CYANST']
yzgL,1.4233249096621772,54.0,3557146.0,No_gene_product,b3427,
yhhY,1.4462820660576552,55.0,3574497.0,aminoacyl nucleotide detoxifying acetyltransferase,b3441,
yhhZ,2.0358052451581155,55.0,3575808.0,putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity,b3442,
yrhB,1.5947797679925593,55.0,3578368.0,stable heat shock chaperone,b3446,
yhhN,1.3587316340650377,56.0,3599110.0,TMEM86 family putative inner membrane protein,b3468,
yhhH,1.7352880251786282,57.0,3616768.0,putative NTF2 fold immunity protein for polymorphic toxin RhsB,b3483,
yrhC,1.7684722866975304,57.0,3617246.0,No_gene_product,b4552,
yhhI,2.28813545768843,57.0,3618816.0,putative transposase,b3484,
yhiJ,1.8531054918888858,57.0,3624327.0,DUF4049 family protein,b3488,
yhiL,2.0055328218523343,57.0,3626211.0,No_gene_product,b4660,
yhiM,1.4008496576243659,57.0,3629056.0,"acid resistance protein, inner membrane",b3491,
uspB,1.432796816648815,57.0,3632744.0,universal stress (ethanol tolerance) protein B,b3494,
dinQ,1.5061576429966337,58.0,3641088.0,"UV-inducible membrane toxin, DinQ-AgrB type I toxin-antitoxin system",b4613,
arsR,1.3684097621308553,58.0,3641887.0,arsenical resistance operon transcriptional repressor; autorepressor,b3501,
arsC,1.3238877931166189,58.0,3643596.0,arsenate reductase,b3503,['ASR']
hdeB,1.4503416945515284,59.0,3649536.0,acid-resistance protein,b3509,
gadE,1.5815329203834312,59.0,3651725.0,gad regulon transcriptional activator,b3512,
yibA,1.488945830900873,60.0,3760128.0,putative immunity protein for polymorphic toxin RhsA; HEAT-domain protein; lethality reduction protein,b3594,
yibG,1.5765153079609742,60.0,3761536.0,TPR-like repeat protein,b3596,
yibW,1.3305072518869736,60.0,3762251.0,No_gene_product,b4651,
yibU,1.6463590884302988,60.0,3763307.0,No_gene_product,b4652,
yibB,1.458321267193186,61.0,3786752.0,"YibB family protein, function unknown",b3618,
waaL,1.5946957285877597,61.0,3790848.0,O-antigen ligase,b3622,"['O16A4Lpp', 'ECA4OALpp']"
waaU,1.6424210559890235,61.0,3791598.0,lipopolysaccharide core biosynthesis,b3623,['HEPT4']
waaZ,1.509891345383192,61.0,3792896.0,lipopolysaccharide KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3624,['MOAT3C']
waaJ,1.5385847818495788,61.0,3794944.0,,,
waaR,1.3827575304587059,61.0,3795398.0,"lipopolysaccharide 1,2-glucosyltransferase; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase",b3626,['GLCTR3']
waaS,1.7007713119703052,61.0,3797540.0,lipopolysaccharide rhamnose:KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3629,['RHAT1']
rpmG,1.590068416054105,62.0,3804672.0,50S ribosomal subunit protein L33,b3636,
yigF,1.4713437489871917,63.0,3995778.0,DUF2628 family putative inner membrane protein,b3817,
yigG,1.5305797128066179,63.0,3996172.0,PRK11371 family inner membrane protein,b3818,
yjbI,1.538098800256498,64.0,4240630.0,No_gene_product,b4038,
yjbL,1.8217963302550113,65.0,4250248.0,uncharacterized protein,b4047,
yjbM,1.5132190169215292,65.0,4250526.0,uncharacterized protein,b4048,
yjbS,1.7364977468104783,66.0,4258816.0,uncharacterized protein,b4621,
yjcF,1.5724984343029635,67.0,4272128.0,pentapeptide repeats protein,b4066,
adiY,1.3895844684213856,68.0,4327424.0,adi system transcriptional activator,b4116,
yjdK,1.3504392610488898,69.0,4342400.0,,,
yjdO,1.4904036552059976,69.0,4342784.0,,,
ytfI,1.4827243642972003,70.0,4427776.0,uncharacterized protein,b4215,
yjhB,1.3827326773102235,71.0,4493874.0,"putative MFS transporter, membrane protein",b4279,
